gene_id,assigned_peaks
trip10a,"['3-54490560-54491167', '3-54492969-54493670', '3-54494994-54496082', '3-54496545-54496987', '3-54499578-54500450', '3-54505002-54505598', '3-54507406-54508934', '3-54509161-54509748']"
si:ch73-208g10.1,"['3-54515618-54515817', '3-54517851-54518853', '3-54518930-54519872', '3-54521931-54522967', '3-54523715-54524291', '3-54524604-54525036', '3-54525485-54525731', '3-54527388-54528036', '3-54528432-54528805', '3-54528913-54529623', '3-54530026-54531574']"
angptl6,"['3-54543620-54544955', '3-54545514-54545724', '3-54546765-54546999', '3-54547607-54548440', '3-54550386-54550860', '3-54551096-54551350', '3-54551524-54552286', '3-54552810-54553017', '3-54553507-54554525', '3-54556685-54557009', '3-54557987-54558333', '3-54558606-54558941', '3-54559161-54559362']"
ppan,"['3-54545514-54545724', '3-54546765-54546999', '3-54547607-54548440', '3-54550386-54550860', '3-54551096-54551350', '3-54551524-54552286', '3-54552810-54553017', '3-54553507-54554525', '3-54556685-54557009', '3-54557987-54558333', '3-54558606-54558941', '3-54559161-54559362', '3-54561974-54562390']"
p2ry11,"['3-54558606-54558941', '3-54559161-54559362', '3-54561974-54562390', '3-54566157-54566515', '3-54567132-54567759', '3-54568546-54568945', '3-54569939-54571080', '3-54571879-54572963', '3-54576823-54577798']"
eif3g,"['3-54576823-54577798', '3-54578148-54578590', '3-54579135-54579915', '3-54581491-54582392', '3-54582865-54583168', '3-54584736-54585081', '3-54585287-54586261', '3-54586491-54587380', '3-54589435-54590308']"
dnmt1,"['3-54597383-54598011', '3-54598656-54598882', '3-54600452-54601285', '3-54601471-54601851', '3-54603478-54604042', '3-54606238-54607788', '3-54608904-54609229', '3-54611894-54612527', '3-54612881-54614039', '3-54614421-54614724']"
s1pr2,"['3-54659672-54660070', '3-54660493-54661320', '3-54661773-54662480', '3-54662628-54662965', '3-54664475-54665189', '3-54667922-54669536', '3-54671489-54671787', '3-54673286-54673621', '3-54675036-54676250']"
icam3,"['3-54736437-54737388', '3-54737934-54738289', '3-54739524-54739851', '3-54741648-54742002', '3-54742282-54742862', '3-54743542-54745055', '3-54746526-54747039', '3-54747954-54748497', '3-54748853-54749610', '3-54751299-54752221', '3-54752842-54753826']"
si:ch211-74m13.1,"['3-54766767-54767438', '3-54767732-54767992', '3-54769251-54769521', '3-54769976-54770175', '3-54770464-54770769', '3-54771266-54772188', '3-54774137-54774440', '3-54774563-54775193', '3-54775605-54776808', '3-54778612-54779161', '3-54781668-54782102', '3-54783599-54783975', '3-54784442-54784910']"
ubald1b,"['3-54837359-54837862', '3-54841903-54842820', '3-54842864-54843407', '3-54845010-54846967', '3-54847994-54848268', '3-54848731-54849645', '3-54850880-54851119', '3-54851391-54852029', '3-54852375-54853231']"
mgrn1b,"['3-54841903-54842820', '3-54842864-54843407', '3-54845010-54846967', '3-54847994-54848268', '3-54848731-54849645', '3-54850880-54851119', '3-54851391-54852029', '3-54852375-54853231', '3-54856431-54856811']"
aanat2,"['3-54880121-54881512', '3-54881839-54883356', '3-54887221-54888148', '3-54889165-54889706', '3-54890670-54891501', '3-54892671-54893081', '3-54896517-54897312']"
rhbdf1a,"['3-54983928-54984379', '3-54985083-54985884', '3-54989250-54990171', '3-54991663-54993213', '3-54993732-54993933', '3-54996763-54997157', '3-54997842-54998230', '3-55000218-55001387']"
mpg,"['3-55022859-55023539', '3-55024656-55025129', '3-55025434-55025775', '3-55029879-55030529', '3-55030935-55032297', '3-55035692-55036416', '3-55036700-55037284', '3-55038216-55039214']"
nprl3,"['3-55070537-55072011', '3-55072498-55072750', '3-55073778-55074053', '3-55074380-55075022', '3-55076865-55077222', '3-55078656-55080107', '3-55081731-55081955', '3-55082176-55082670', '3-55082989-55083218', '3-55083351-55084339', '3-55086275-55086603', '3-55086774-55087436']"
hbba2,"['3-55082176-55082670', '3-55082989-55083218', '3-55083351-55084339', '3-55086275-55086603', '3-55086774-55087436', '3-55089440-55090297', '3-55091199-55092423', '3-55093381-55094331', '3-55096189-55096964', '3-55098345-55099276', '3-55099930-55100937']"
hbaa2,"['3-55086275-55086603', '3-55086774-55087436', '3-55089440-55090297', '3-55091199-55092423', '3-55093381-55094331', '3-55096189-55096964', '3-55098345-55099276', '3-55099930-55100937']"
hbaa1,"['3-55091199-55092423', '3-55093381-55094331', '3-55096189-55096964', '3-55098345-55099276', '3-55099930-55100937', '3-55103260-55104373', '3-55104916-55105959', '3-55106665-55106930']"
hbba1,"['3-55096189-55096964', '3-55098345-55099276', '3-55099930-55100937', '3-55103260-55104373', '3-55104916-55105959', '3-55106665-55106930', '3-55109049-55110183', '3-55111001-55111494', '3-55111880-55113392', '3-55113851-55114136']"
si:ch211-5k11.8,"['3-55096189-55096964', '3-55098345-55099276', '3-55099930-55100937', '3-55103260-55104373', '3-55104916-55105959', '3-55106665-55106930', '3-55109049-55110183', '3-55111001-55111494', '3-55111880-55113392', '3-55113851-55114136']"
hbbe1.1,"['3-55104916-55105959', '3-55106665-55106930', '3-55109049-55110183', '3-55111001-55111494', '3-55111880-55113392', '3-55113851-55114136', '3-55115470-55116210', '3-55116304-55116764', '3-55117440-55118376', '3-55120668-55121233', '3-55122860-55123375']"
hbae1.1,"['3-55111880-55113392', '3-55113851-55114136', '3-55115470-55116210', '3-55116304-55116764', '3-55117440-55118376', '3-55120668-55121233', '3-55122860-55123375', '3-55124637-55125124', '3-55126017-55126628', '3-55127390-55127887', '3-55127936-55128430', '3-55129051-55129302']"
hbbe1.2,"['3-55113851-55114136', '3-55115470-55116210', '3-55116304-55116764', '3-55117440-55118376', '3-55120668-55121233', '3-55122860-55123375', '3-55124637-55125124', '3-55126017-55126628', '3-55127390-55127887', '3-55127936-55128430', '3-55129051-55129302', '3-55131220-55132001']"
hbbe1.3,"['3-55122860-55123375', '3-55124637-55125124', '3-55126017-55126628', '3-55127390-55127887', '3-55127936-55128430', '3-55129051-55129302', '3-55131220-55132001', '3-55132938-55133662', '3-55133840-55134159', '3-55135725-55136565', '3-55137163-55139853']"
hbae1.3,"['3-55131220-55132001', '3-55132938-55133662', '3-55133840-55134159', '3-55135725-55136565', '3-55137163-55139853', '3-55140726-55141463', '3-55142032-55142429', '3-55143059-55143258', '3-55143932-55144399', '3-55145073-55145804', '3-55146233-55147888']"
hbae3,"['3-55140726-55141463', '3-55142032-55142429', '3-55143059-55143258', '3-55143932-55144399', '3-55145073-55145804', '3-55146233-55147888', '3-55151491-55152031', '3-55154137-55154668', '3-55155814-55156723', '3-55156812-55157258']"
kank2,"['3-55204513-55205706', '3-55206854-55207661', '3-55209730-55210583', '3-55212096-55214501', '3-55216301-55217217', '3-55218647-55219192', '3-55220797-55221257', '3-55221427-55222466', '3-55222699-55222990']"
dock6,"['3-55322161-55322869', '3-55323872-55324745', '3-55327803-55329264', '3-55329775-55330112', '3-55331050-55331913', '3-55337095-55338048']"
mafga,"['3-55409416-55409619', '3-55409861-55410141', '3-55411024-55411438', '3-55414376-55415282', '3-55415697-55416093', '3-55416602-55416953', '3-55417657-55418691', '3-55419443-55420077', '3-55420321-55421252', '3-55423738-55423937', '3-55424023-55424688', '3-55425607-55425933', '3-55426262-55426474']"
ern1,"['3-55469190-55469752', '3-55470025-55470480', '3-55472708-55473103', '3-55474692-55476027', '3-55476253-55476809', '3-55478025-55478800', '3-55480191-55481154', '3-55481629-55482774', '3-55483445-55484439', '3-55484676-55485346', '3-55486317-55487080', '3-55487174-55488015']"
si:dkey-188h10.3,"['3-55472708-55473103', '3-55474692-55476027', '3-55476253-55476809', '3-55478025-55478800', '3-55480191-55481154', '3-55481629-55482774', '3-55483445-55484439', '3-55484676-55485346', '3-55486317-55487080', '3-55487174-55488015', '3-55489280-55490094', '3-55490830-55491668']"
tex2,"['3-55528818-55529025', '3-55530852-55531591', '3-55532996-55533874', '3-55534699-55535234', '3-55535722-55537214', '3-55537666-55538667', '3-55540391-55540956', '3-55542323-55542939', '3-55543349-55543715', '3-55543999-55544678', '3-55546109-55546682']"
axin2,"['3-55643439-55644073', '3-55646049-55647121', '3-55648955-55649405', '3-55650139-55651232', '3-55652966-55653174', '3-55653594-55654170', '3-55655152-55655863', '3-55657812-55658599', '3-55659742-55660153']"
cep112,"['3-56021474-56022758', '3-56022955-56023499', '3-56027297-56028130', '3-56028441-56028847', '3-56029428-56031043', '3-56031714-56032709', '3-56033801-56034664', '3-56035401-56036163', '3-56037673-56038653', '3-56039545-56039777']"
prkcab,"['3-56027297-56028130', '3-56028441-56028847', '3-56029428-56031043', '3-56031714-56032709', '3-56033801-56034664', '3-56035401-56036163', '3-56037673-56038653', '3-56039545-56039777', '3-56039984-56040257', '3-56040504-56040954', '3-56043062-56043295', '3-56044364-56044604', '3-56045264-56045656']"
cacng5b,"['3-56360305-56360595', '3-56361875-56362241', '3-56362401-56362897', '3-56363145-56363438', '3-56365614-56367109', '3-56368541-56369079', '3-56370154-56370679', '3-56370843-56371099', '3-56373404-56373660', '3-56374544-56374767', '3-56374926-56375447', '3-56376107-56376309']"
rac1b,"['3-56568828-56570530', '3-56574135-56575791', '3-56576494-56576813', '3-56579459-56579928', '3-56579997-56580505', '3-56580652-56581124', '3-56581878-56582669']"
stk19,"['3-56607499-56608467', '3-56612537-56612860', '3-56613245-56614112', '3-56615583-56616254', '3-56616550-56617248', '3-56620183-56621067', '3-56621823-56622585', '3-56622953-56623473', '3-56623701-56623938', '3-56625761-56627005']"
rnf213a,"['3-56689657-56690115', '3-56690399-56690874', '3-56691438-56691787', '3-56694975-56695773', '3-56696609-56697414', '3-56699063-56700038', '3-56701420-56701823']"
otop2,"['3-56841544-56842357', '3-56845787-56846124', '3-56847920-56848501', '3-56848811-56849405', '3-56850052-56850547', '3-56851188-56851661', '3-56852646-56852920', '3-56857684-56858449']"
zgc:112148,"['3-56861372-56861912', '3-56862256-56862455', '3-56863395-56863789', '3-56864500-56865376', '3-56866022-56866248', '3-56866473-56866773', '3-56867007-56867301', '3-56868971-56869310', '3-56870948-56871534', '3-56874192-56874476', '3-56874640-56875053', '3-56875456-56875695', '3-56876234-56877747', '3-56879957-56880270']"
amn,"['3-56866473-56866773', '3-56867007-56867301', '3-56868971-56869310', '3-56870948-56871534', '3-56874192-56874476', '3-56874640-56875053', '3-56875456-56875695', '3-56876234-56877747', '3-56879957-56880270', '3-56881988-56882562', '3-56883396-56883721', '3-56884991-56885190']"
ush1ga,"['3-56887016-56888079', '3-56888168-56889482', '3-56893287-56894388', '3-56896123-56896940', '3-56901725-56902243', '3-56904429-56905512']"
hid1a,"['3-56938283-56938980', '3-56941660-56941859', '3-56942754-56943669', '3-56946656-56947575', '3-56947810-56948660', '3-56949806-56950575']"
fscn2a,"['3-57224156-57224416', '3-57224789-57225031', '3-57228645-57229092', '3-57229256-57229781', '3-57231410-57231609', '3-57233297-57233966', '3-57234315-57235299', '3-57236348-57236814', '3-57238116-57238512', '3-57239706-57239948', '3-57239991-57240473', '3-57241143-57241458', '3-57242128-57243100', '3-57243503-57243859']"
socs3a,"['3-57417967-57418779', '3-57419352-57419646', '3-57419936-57420406', '3-57422719-57423087', '3-57423888-57424867', '3-57425615-57426468', '3-57429333-57430216', '3-57430675-57431158', '3-57433095-57433394', '3-57434483-57435053']"
cyth1a,"['3-57569462-57570128', '3-57570473-57570704', '3-57571116-57571663', '3-57575188-57575419', '3-57576319-57576704', '3-57577822-57578750', '3-57579949-57580873', '3-57581707-57582492', '3-57583642-57584534', '3-57584678-57585135', '3-57586406-57587358']"
usp36,"['3-57621780-57622328', '3-57622712-57623268', '3-57624503-57625026', '3-57627872-57628589', '3-57629247-57631083']"
timp2b,"['3-57657771-57658195', '3-57659208-57659563', '3-57659782-57660113', '3-57662699-57663470', '3-57663973-57664225', '3-57665952-57666816', '3-57669317-57670652', '3-57671811-57672762', '3-57673475-57673758', '3-57674008-57674965']"
cant1a,"['3-57755821-57756131', '3-57757340-57759546', '3-57760069-57760964', '3-57761655-57762491', '3-57764330-57765887', '3-57769180-57769571', '3-57769984-57770785', '3-57771476-57772360', '3-57772612-57772877', '3-57773074-57773370']"
syngr2a,"['3-57769984-57770785', '3-57771476-57772360', '3-57772612-57772877', '3-57773074-57773370', '3-57778326-57778722', '3-57779103-57779930', '3-57781735-57782070', '3-57782507-57783237', '3-57783673-57784439', '3-57785766-57786014', '3-57786719-57787298', '3-57787729-57788827']"
cenpx,"['3-57816312-57817027', '3-57818527-57819128', '3-57820253-57820754', '3-57822010-57822455', '3-57822460-57823544', '3-57825610-57826381', '3-57826857-57827254', '3-57827353-57827831', '3-57829412-57830287', '3-57831675-57832084', '3-57833181-57834091']"
notum1a,"['3-57940205-57940502', '3-57944191-57944524', '3-57944966-57946023', '3-57948525-57949667', '3-57950504-57950852', '3-57951528-57951947', '3-57952785-57953594', '3-57954968-57955336', '3-57956009-57956275', '3-57956496-57956894', '3-57957748-57958376']"
myadml2,"['3-57982495-57983574', '3-57984897-57986063', '3-57988862-57989086', '3-57990007-57992007', '3-57993266-57993481', '3-57997062-57998485']"
pycr1a,"['3-57988862-57989086', '3-57990007-57992007', '3-57993266-57993481', '3-57997062-57998485', '3-58001153-58002145', '3-58002959-58003180', '3-58004091-58004687', '3-58007073-58007522']"
si:ch211-256e16.4,"['3-58112990-58114715', '3-58115067-58115460', '3-58116185-58116434', '3-58116688-58116887', '3-58119547-58120327', '3-58120664-58121000', '3-58121754-58121969', '3-58122574-58123019', '3-58124477-58126087', '3-58126383-58127320', '3-58128598-58128888', '3-58131028-58131322']"
si:ch211-256e16.3,"['3-58124477-58126087', '3-58126383-58127320', '3-58128598-58128888', '3-58131028-58131322', '3-58132458-58133587', '3-58137178-58137548', '3-58137881-58138641', '3-58139335-58139855', '3-58140213-58140422']"
snu13a,"['3-58155563-58157333', '3-58158577-58158851', '3-58159637-58160040', '3-58162453-58163368', '3-58164738-58165603', '3-58166515-58167747', '3-58168702-58169476', '3-58171490-58172356', '3-58173026-58173234', '3-58173812-58174545']"
uqcrc2a,"['3-58158577-58158851', '3-58159637-58160040', '3-58162453-58163368', '3-58164738-58165603', '3-58166515-58167747', '3-58168702-58169476', '3-58171490-58172356', '3-58173026-58173234', '3-58173812-58174545', '3-58175335-58175749']"
im:6904045,"['3-58216351-58217434', '3-58220258-58221177', '3-58221734-58222049', '3-58222388-58222638', '3-58223414-58224367', '3-58225354-58226302', '3-58227653-58228651', '3-58229881-58231691', '3-58233649-58234353', '3-58234996-58235905']"
vwa3a,"['3-58291871-58293318', '3-58295967-58296805', '3-58296857-58297634', '3-58299639-58300475', '3-58301436-58303181', '3-58303462-58304413', '3-58304526-58305249', '3-58305688-58306033', '3-58308973-58309214']"
sdr42e2,"['3-58368968-58369271', '3-58371462-58371767', '3-58373775-58374290', '3-58374592-58375208', '3-58376699-58377611', '3-58378979-58379708', '3-58382299-58383123', '3-58383675-58383922', '3-58384135-58384590']"
cdr2a,"['3-58445804-58446972', '3-58448609-58449502', '3-58451306-58452236', '3-58454520-58456116', '3-58458158-58458719', '3-58459279-58459497', '3-58459648-58460406', '3-58462329-58462702']"
si:ch211-165g14.1,"['3-58464650-58465392', '3-58465481-58465811', '3-58467692-58468710', '3-58469059-58469348', '3-58471204-58472666', '3-58474530-58475691', '3-58476138-58476570', '3-58477747-58478968', '3-58479768-58480583', '3-58481377-58481932']"
dhrs7ca,"['3-58644160-58646452', '3-58646627-58647630', '3-58649501-58650240', '3-58652113-58652435', '3-58654061-58654288']"
luc7l3,"['3-58813934-58814189', '3-58814733-58816127', '3-58821389-58821640', '3-58821764-58822061', '3-58822452-58823925', '3-58832356-58833101']"
rasd4,"['3-59041918-59042516', '3-59043213-59044337', '3-59048074-59049829', '3-59050677-59052293', '3-59054630-59055004', '3-59056671-59058187', '3-59058725-59058924', '3-59060623-59061404']"
prpsap1,"['3-59075239-59075623', '3-59077047-59077573', '3-59078943-59079321', '3-59080052-59080367', '3-59081281-59081519', '3-59082396-59083247', '3-59084040-59084303', '3-59086846-59087297', '3-59088195-59088394', '3-59089771-59090040', '3-59091280-59091852']"
nptx1l,"['3-59515525-59516625', '3-59518569-59519645', '3-59521421-59522499', '3-59524251-59525112', '3-59527590-59527953', '3-59530534-59530826', '3-59532273-59532729']"
mcrip1,"['3-59858616-59858994', '3-59859218-59859436', '3-59863118-59863592', '3-59863810-59865574', '3-59865704-59865945', '3-59870251-59870645', '3-59871590-59872465']"
alyref,"['3-59870251-59870645', '3-59871590-59872465', '3-59879501-59881562', '3-59883068-59883581', '3-59889448-59889753']"
arhgdia,"['3-59889914-59892143', '3-59893536-59894752', '3-59898543-59899990', '3-59900243-59901194', '3-59902955-59903776', '3-59904957-59906007', '3-59907706-59908776']"
