gene_id,assigned_peaks
zgc:110366,"['2-7114320-7115301', '2-7116913-7117556', '2-7118018-7118569', '2-7119981-7120244', '2-7121302-7121966', '2-7123514-7124162', '2-7125311-7125918', '2-7126429-7127459', '2-7129010-7129781', '2-7130192-7130844', '2-7131207-7132627', '2-7134060-7135027', '2-7136616-7137078', '2-7137481-7138100', '2-7140261-7140532', '2-7142694-7143113', '2-7143338-7143661', '2-7144582-7145326', '2-7145486-7146643', '2-7146696-7146918', '2-7147097-7147362', '2-7149207-7149574', '2-7150184-7150737', '2-7151778-7152256']"
rc3h1b,"['2-7171154-7171644', '2-7173753-7174751', '2-7175217-7176143', '2-7176824-7177776', '2-7178032-7178536', '2-7179039-7179476', '2-7181372-7182228', '2-7182742-7183106', '2-7184722-7185570', '2-7188375-7189702', '2-7190486-7191295', '2-7191866-7193057', '2-7196253-7196452', '2-7196585-7196999', '2-7197178-7197591', '2-7197906-7198599', '2-7199071-7199325', '2-7201436-7201724', '2-7202039-7202449', '2-7203748-7204746', '2-7206801-7207027']"
si:ch211-13f8.1,"['2-7173753-7174751', '2-7175217-7176143', '2-7176824-7177776', '2-7178032-7178536', '2-7179039-7179476', '2-7181372-7182228', '2-7182742-7183106', '2-7184722-7185570', '2-7188375-7189702', '2-7190486-7191295', '2-7191866-7193057', '2-7196253-7196452', '2-7196585-7196999', '2-7197178-7197591', '2-7197906-7198599', '2-7199071-7199325', '2-7201436-7201724', '2-7202039-7202449', '2-7203748-7204746', '2-7206801-7207027', '2-7209625-7210067', '2-7211577-7212339']"
zgc:153115,"['2-7227424-7227964', '2-7229144-7229978', '2-7230386-7231640', '2-7232819-7233086', '2-7234800-7235252', '2-7235392-7236035', '2-7236709-7237200', '2-7238746-7239840', '2-7241450-7242361', '2-7244967-7247435', '2-7251916-7252204', '2-7252425-7252925', '2-7253310-7254678', '2-7255089-7255506', '2-7257015-7257708', '2-7258948-7259808', '2-7261259-7261579', '2-7265010-7265544']"
si:dkeyp-106c3.1,"['2-7241450-7242361', '2-7244967-7247435', '2-7251916-7252204', '2-7252425-7252925', '2-7253310-7254678', '2-7255089-7255506', '2-7257015-7257708', '2-7258948-7259808', '2-7261259-7261579', '2-7265010-7265544', '2-7266208-7267176', '2-7267697-7268130', '2-7270017-7270735', '2-7270773-7271359', '2-7274050-7274611', '2-7275487-7276064', '2-7276820-7277178']"
si:dkeyp-106c3.2,"['2-7270017-7270735', '2-7270773-7271359', '2-7274050-7274611', '2-7275487-7276064', '2-7276820-7277178', '2-7278557-7279963', '2-7282546-7283327', '2-7283495-7284850', '2-7285381-7286828', '2-7286918-7287181', '2-7293446-7293681', '2-7295196-7296256', '2-7296312-7297143', '2-7298375-7298648', '2-7300020-7300519', '2-7300839-7301758', '2-7303443-7303893', '2-7304447-7305072', '2-7305319-7306825', '2-7307478-7307882']"
asip2b,"['2-7411360-7412058', '2-7413645-7414256', '2-7415878-7416260', '2-7417410-7418459', '2-7420946-7421295', '2-7421699-7422203', '2-7422971-7423180', '2-7424154-7424551', '2-7427376-7428098', '2-7428353-7429153', '2-7430867-7431653', '2-7433477-7434300', '2-7434885-7435978', '2-7437262-7437900', '2-7438653-7439086', '2-7439474-7439777', '2-7441049-7441280', '2-7442659-7442929', '2-7445279-7445911', '2-7446309-7446906', '2-7448839-7449537']"
ripk2,"['2-7555912-7556194', '2-7557073-7558621', '2-7562526-7563202', '2-7563384-7564972', '2-7565300-7565949', '2-7566116-7566491', '2-7572557-7572849', '2-7573867-7574184', '2-7575100-7575641', '2-7575663-7576577', '2-7576947-7577217']"
dcun1d1,"['2-7692641-7692840', '2-7693376-7694248', '2-7695954-7696806', '2-7697062-7698222', '2-7698850-7699285', '2-7702446-7703100', '2-7704034-7704747', '2-7704995-7705409', '2-7710818-7711654', '2-7713727-7713960', '2-7715181-7716676', '2-7716785-7717114', '2-7719868-7720481', '2-7720564-7721235', '2-7721983-7722813', '2-7723190-7724252', '2-7726564-7728418', '2-7730644-7730843']"
eif4a2,"['2-7695954-7696806', '2-7697062-7698222', '2-7698850-7699285', '2-7702446-7703100', '2-7704034-7704747', '2-7704995-7705409', '2-7710818-7711654', '2-7713727-7713960', '2-7715181-7716676', '2-7716785-7717114', '2-7719868-7720481', '2-7720564-7721235', '2-7721983-7722813', '2-7723190-7724252', '2-7726564-7728418', '2-7730644-7730843', '2-7730957-7732079', '2-7732893-7733525', '2-7733698-7734163']"
b3gnt5b,"['2-7737812-7738064', '2-7738400-7739107', '2-7739954-7740230', '2-7743278-7743903', '2-7744093-7744418', '2-7744977-7745227', '2-7745902-7746350', '2-7746510-7746815', '2-7749691-7750405', '2-7750639-7750986', '2-7751252-7751820', '2-7753672-7754425', '2-7754571-7755082', '2-7756606-7757610', '2-7758664-7759620', '2-7761802-7762399', '2-7764018-7764672', '2-7768351-7768786', '2-7769317-7769944', '2-7771088-7771458', '2-7771707-7772390', '2-7773461-7773682', '2-7774259-7774581', '2-7775268-7775860', '2-7775971-7776452', '2-7776774-7777081']"
tbl1xr1b,"['2-7780925-7781339', '2-7783754-7784873', '2-7788020-7788772', '2-7789288-7790386', '2-7791335-7792107', '2-7792204-7792868', '2-7793993-7794783', '2-7798934-7801278', '2-7804873-7805734', '2-7809815-7810034', '2-7810513-7811027', '2-7811298-7811626', '2-7812859-7814020', '2-7817878-7818506']"
ephb3a,"['2-7999450-8000364', '2-8001319-8001881', '2-8003073-8003429', '2-8005326-8006628', '2-8008919-8009801', '2-8010642-8011613', '2-8013097-8014101', '2-8014985-8017863', '2-8021059-8021845', '2-8023275-8024197', '2-8024387-8025286', '2-8026177-8027050', '2-8027837-8029005', '2-8030471-8031925', '2-8033159-8033423', '2-8034743-8035577', '2-8035828-8036975']"
pcolce2a,"['2-8013097-8014101', '2-8014985-8017863', '2-8021059-8021845', '2-8023275-8024197', '2-8024387-8025286', '2-8026177-8027050', '2-8027837-8029005', '2-8030471-8031925', '2-8033159-8033423', '2-8034743-8035577', '2-8035828-8036975', '2-8038168-8038921', '2-8040410-8041058', '2-8042801-8043166', '2-8043851-8044319', '2-8045208-8045770', '2-8046729-8047214', '2-8047803-8048238']"
pls1,"['2-8093139-8093392', '2-8096388-8097387', '2-8098606-8099330', '2-8101740-8102383', '2-8103465-8103713', '2-8103929-8104608', '2-8105515-8106138', '2-8106665-8107117', '2-8107640-8108392', '2-8108527-8109395', '2-8111287-8114238', '2-8117223-8118057', '2-8119603-8120440', '2-8121335-8121888', '2-8122825-8123240', '2-8123755-8124506', '2-8125122-8125751', '2-8128291-8129248', '2-8130481-8131256', '2-8131417-8131921']"
chst2a,"['2-8092588-8092842', '2-8093139-8093392', '2-8096388-8097387', '2-8098606-8099330', '2-8101740-8102383', '2-8103465-8103713', '2-8103929-8104608', '2-8105515-8106138', '2-8106665-8107117', '2-8107640-8108392', '2-8108527-8109395', '2-8111287-8114238', '2-8117223-8118057', '2-8119603-8120440', '2-8121335-8121888', '2-8122825-8123240', '2-8123755-8124506', '2-8125122-8125751', '2-8128291-8129248', '2-8130481-8131256', '2-8131417-8131921']"
dipk2aa,"['2-8251814-8252353', '2-8257912-8258357', '2-8260312-8261947', '2-8263013-8264424', '2-8267863-8268980', '2-8269751-8270380', '2-8271480-8271842', '2-8274635-8275465', '2-8276376-8277039', '2-8277198-8277842', '2-8280352-8280570']"
si:ch211-71m22.1,"['2-8593419-8594085', '2-8594342-8595075', '2-8595594-8596262', '2-8599810-8601501', '2-8601655-8602774', '2-8604805-8605054', '2-8607374-8608179', '2-8608592-8608905', '2-8609137-8609933', '2-8611257-8612589', '2-8614409-8615346', '2-8618718-8619686', '2-8621887-8624095', '2-8624664-8625085', '2-8625977-8626508', '2-8627385-8628819', '2-8629158-8629457', '2-8629653-8630087']"
si:ch211-71m22.5,"['2-8621887-8624095', '2-8624664-8625085', '2-8625977-8626508', '2-8627385-8628819', '2-8629158-8629457', '2-8629653-8630087', '2-8633926-8635153', '2-8635508-8636492', '2-8636930-8637373', '2-8638700-8639000', '2-8640181-8640873', '2-8641986-8642438', '2-8643126-8643460', '2-8643841-8644284', '2-8644614-8645361', '2-8646939-8647451', '2-8648382-8649882', '2-8655007-8655296', '2-8655756-8656593', '2-8659255-8660113']"
si:ch211-71m22.3,"['2-8629158-8629457', '2-8629653-8630087', '2-8633926-8635153', '2-8635508-8636492', '2-8636930-8637373', '2-8638700-8639000', '2-8640181-8640873', '2-8641986-8642438', '2-8643126-8643460', '2-8643841-8644284', '2-8644614-8645361', '2-8646939-8647451', '2-8648382-8649882', '2-8655007-8655296', '2-8655756-8656593', '2-8659255-8660113', '2-8662230-8662673', '2-8663156-8665107', '2-8665412-8665782', '2-8666974-8667207']"
fubp1,"['2-8629653-8630087', '2-8633926-8635153', '2-8635508-8636492', '2-8636930-8637373', '2-8638700-8639000', '2-8640181-8640873', '2-8641986-8642438', '2-8643126-8643460', '2-8643841-8644284', '2-8644614-8645361', '2-8646939-8647451', '2-8648382-8649882', '2-8655007-8655296', '2-8655756-8656593', '2-8659255-8660113', '2-8662230-8662673', '2-8663156-8665107', '2-8665412-8665782', '2-8666974-8667207', '2-8668091-8669035']"
miga1,"['2-8670356-8671354', '2-8671879-8672143', '2-8676973-8677172', '2-8678166-8678637', '2-8679477-8679716', '2-8680853-8681140', '2-8681489-8681844', '2-8684668-8685002', '2-8685473-8686018', '2-8688302-8689293', '2-8689732-8690108', '2-8690300-8691257', '2-8696981-8697950', '2-8700507-8701272', '2-8701606-8701976', '2-8702197-8702533', '2-8702781-8704125', '2-8704284-8704650', '2-8705426-8705755', '2-8706329-8707108', '2-8707982-8708258']"
usp33,"['2-8700507-8701272', '2-8701606-8701976', '2-8702197-8702533', '2-8702781-8704125', '2-8704284-8704650', '2-8705426-8705755', '2-8706329-8707108', '2-8707982-8708258', '2-8709602-8710830', '2-8715654-8716270', '2-8716537-8717950', '2-8718247-8718503', '2-8726081-8726377', '2-8727558-8728384', '2-8729164-8729536', '2-8729687-8730000', '2-8730455-8731269', '2-8733697-8734177']"
zzz3,"['2-8759649-8759928', '2-8760772-8761388', '2-8763142-8763813', '2-8764948-8765771', '2-8767219-8768053', '2-8768628-8768827', '2-8769051-8769257', '2-8770283-8770752', '2-8771913-8772112', '2-8772324-8772735', '2-8776064-8776972', '2-8777324-8778066', '2-8778640-8780530', '2-8781437-8781716', '2-8783642-8784572', '2-8784626-8785654', '2-8786151-8786369', '2-8790346-8790620', '2-8792075-8792929', '2-8793150-8793548', '2-8793904-8794674', '2-8796448-8796851', '2-8798056-8798733']"
ak5,"['2-9040078-9040395', '2-9040618-9041116', '2-9041533-9042051', '2-9043218-9043660', '2-9044683-9044921', '2-9045738-9045937', '2-9046582-9047142', '2-9047169-9047719', '2-9047984-9048327', '2-9051324-9052192', '2-9053264-9053953', '2-9055839-9056143', '2-9056428-9056627', '2-9056978-9057757', '2-9059180-9060034', '2-9061186-9061385', '2-9061735-9062210', '2-9065806-9067929', '2-9068227-9068587', '2-9069771-9070296', '2-9070556-9072086', '2-9078313-9078567']"
pigk,"['2-9043218-9043660', '2-9044683-9044921', '2-9045738-9045937', '2-9046582-9047142', '2-9047169-9047719', '2-9047984-9048327', '2-9051324-9052192', '2-9053264-9053953', '2-9055839-9056143', '2-9056428-9056627', '2-9056978-9057757', '2-9059180-9060034', '2-9061186-9061385', '2-9061735-9062210', '2-9065806-9067929', '2-9068227-9068587', '2-9069771-9070296', '2-9070556-9072086', '2-9078313-9078567', '2-9078910-9080441', '2-9080591-9081139']"
st6galnac5a,"['2-9240782-9241167', '2-9243453-9244137', '2-9244523-9244886', '2-9245748-9246011', '2-9246142-9246341', '2-9246581-9247026', '2-9249666-9250408', '2-9251685-9251929', '2-9252321-9252991', '2-9255686-9256224', '2-9258978-9259388', '2-9259624-9260201', '2-9261386-9262193', '2-9262320-9262956', '2-9263661-9264465', '2-9264673-9265172', '2-9265665-9266116', '2-9269627-9269886', '2-9270267-9270528', '2-9271243-9271491', '2-9271721-9272155', '2-9272492-9272780', '2-9272884-9273538', '2-9273595-9273874', '2-9275152-9275899', '2-9276884-9277337', '2-9277363-9277562']"
st6galnac3,"['2-9469772-9470470', '2-9470545-9471390', '2-9471772-9472349', '2-9473120-9473982', '2-9474211-9475444', '2-9476361-9476914', '2-9477794-9478740', '2-9479139-9479762', '2-9480078-9480873', '2-9480990-9482588', '2-9484216-9485099', '2-9488007-9488490', '2-9488716-9489742', '2-9490671-9491167', '2-9491593-9491932', '2-9493067-9493400', '2-9494717-9495158', '2-9498862-9499122', '2-9499894-9500812', '2-9501226-9501885', '2-9502253-9503269', '2-9506457-9507295', '2-9508118-9509186']"
cope,"['2-9508118-9509186', '2-9509388-9510059', '2-9511975-9512841', '2-9517007-9517774', '2-9518105-9518493', '2-9519946-9520159', '2-9520296-9520861', '2-9521087-9521435', '2-9521901-9522148', '2-9522367-9522805', '2-9523224-9524329', '2-9526615-9527409', '2-9527890-9528182', '2-9529256-9529982', '2-9530270-9530896', '2-9533394-9533623', '2-9535167-9536524', '2-9537868-9538338', '2-9538474-9538942', '2-9540697-9540908', '2-9542667-9543037', '2-9543773-9544215', '2-9545057-9546998']"
slc25a24l,"['2-9526615-9527409', '2-9527890-9528182', '2-9529256-9529982', '2-9530270-9530896', '2-9533394-9533623', '2-9535167-9536524', '2-9537868-9538338', '2-9538474-9538942', '2-9540697-9540908', '2-9542667-9543037', '2-9543773-9544215', '2-9545057-9546998', '2-9547278-9547788', '2-9549510-9550393', '2-9551742-9552000', '2-9552215-9553811', '2-9558391-9559163', '2-9559335-9559549', '2-9559861-9561332', '2-9562258-9563130']"
dnajb4,"['2-9533394-9533623', '2-9535167-9536524', '2-9537868-9538338', '2-9538474-9538942', '2-9540697-9540908', '2-9542667-9543037', '2-9543773-9544215', '2-9545057-9546998', '2-9547278-9547788', '2-9549510-9550393', '2-9551742-9552000', '2-9552215-9553811', '2-9558391-9559163', '2-9559335-9559549', '2-9559861-9561332', '2-9562258-9563130', '2-9565497-9566426', '2-9566692-9567053', '2-9567693-9568172', '2-9568596-9569575', '2-9569584-9570118', '2-9570815-9571690']"
gipc2,"['2-9542667-9543037', '2-9543773-9544215', '2-9545057-9546998', '2-9547278-9547788', '2-9549510-9550393', '2-9551742-9552000', '2-9552215-9553811', '2-9558391-9559163', '2-9559335-9559549', '2-9559861-9561332', '2-9562258-9563130', '2-9565497-9566426', '2-9566692-9567053', '2-9567693-9568172', '2-9568596-9569575', '2-9569584-9570118', '2-9570815-9571690', '2-9574441-9575561', '2-9576473-9577357', '2-9577633-9578399', '2-9578516-9579533']"
txndc12,"['2-9588148-9588637', '2-9589717-9590323', '2-9591070-9591626', '2-9592522-9593322', '2-9593702-9594338', '2-9595536-9595883', '2-9595934-9596338', '2-9596583-9596784', '2-9596793-9597127', '2-9597826-9598419', '2-9598553-9598943', '2-9600740-9601516', '2-9603261-9603484', '2-9604212-9605050', '2-9606836-9607976', '2-9609068-9609829', '2-9612128-9612477', '2-9612689-9613814', '2-9614876-9615533', '2-9616117-9616907', '2-9619028-9619467', '2-9621312-9621837', '2-9622191-9622503', '2-9623331-9623540', '2-9625094-9625922']"
zmp:0000001127,"['2-9606836-9607976', '2-9609068-9609829', '2-9612128-9612477', '2-9612689-9613814', '2-9614876-9615533', '2-9616117-9616907', '2-9619028-9619467', '2-9621312-9621837', '2-9622191-9622503', '2-9623331-9623540', '2-9625094-9625922', '2-9628387-9628960', '2-9629049-9629846', '2-9632310-9633547', '2-9634277-9635084', '2-9635193-9635539', '2-9636299-9637219', '2-9638121-9638806', '2-9640660-9641887', '2-9644093-9644487']"
zgc:153615,"['2-9628387-9628960', '2-9629049-9629846', '2-9632310-9633547', '2-9634277-9635084', '2-9635193-9635539', '2-9636299-9637219', '2-9638121-9638806', '2-9640660-9641887', '2-9644093-9644487', '2-9645982-9649000', '2-9651514-9652902', '2-9653526-9654230', '2-9655948-9656629', '2-9659134-9659448', '2-9661096-9661753']"
selenot1a,"['2-9677275-9677635', '2-9677908-9678113', '2-9678546-9678745', '2-9679793-9681067', '2-9684680-9686130', '2-9686764-9686963', '2-9689185-9689662', '2-9691045-9691258', '2-9692428-9693334', '2-9693971-9694822', '2-9695675-9696556', '2-9697381-9697671', '2-9698665-9699185', '2-9701419-9702095', '2-9702551-9703231', '2-9704462-9705056', '2-9706593-9706904', '2-9707209-9707831', '2-9710080-9710796', '2-9711160-9711787', '2-9712399-9712741', '2-9713935-9714501', '2-9714888-9715772']"
dvl3a,"['2-9724581-9725482', '2-9725628-9725827', '2-9726804-9727345', '2-9728181-9728632', '2-9728677-9729558', '2-9732058-9732879', '2-9733580-9734300', '2-9735580-9736738', '2-9737132-9737901', '2-9740347-9740753', '2-9742534-9744317', '2-9745614-9745899', '2-9746828-9748117', '2-9754210-9754485', '2-9754919-9756081', '2-9756615-9756945', '2-9757155-9757593', '2-9758612-9758870', '2-9760667-9761094', '2-9761269-9761499', '2-9761967-9762483']"
si:ch1073-170o4.1,"['2-9728181-9728632', '2-9728677-9729558', '2-9732058-9732879', '2-9733580-9734300', '2-9735580-9736738', '2-9737132-9737901', '2-9740347-9740753', '2-9742534-9744317', '2-9745614-9745899', '2-9746828-9748117', '2-9754210-9754485', '2-9754919-9756081', '2-9756615-9756945', '2-9757155-9757593', '2-9758612-9758870', '2-9760667-9761094', '2-9761269-9761499', '2-9761967-9762483', '2-9763869-9764203', '2-9764688-9765462', '2-9766882-9767300']"
pcyt1aa,"['2-9735580-9736738', '2-9737132-9737901', '2-9740347-9740753', '2-9742534-9744317', '2-9745614-9745899', '2-9746828-9748117', '2-9754210-9754485', '2-9754919-9756081', '2-9756615-9756945', '2-9757155-9757593', '2-9758612-9758870', '2-9760667-9761094', '2-9761269-9761499', '2-9761967-9762483', '2-9763869-9764203', '2-9764688-9765462', '2-9766882-9767300', '2-9769031-9769698', '2-9770569-9772558', '2-9773837-9775134']"
ap2m1a,"['2-9801002-9801338', '2-9801533-9802147', '2-9803977-9804430', '2-9804632-9805375', '2-9807984-9808637', '2-9809065-9809728', '2-9811462-9812702', '2-9814568-9814860', '2-9816366-9816795', '2-9817807-9818812', '2-9821310-9822614', '2-9823192-9823422', '2-9824540-9824941', '2-9824944-9825422', '2-9826094-9826354', '2-9826870-9827356', '2-9827599-9827813', '2-9828516-9828930', '2-9830482-9831702', '2-9834256-9835807', '2-9836666-9836953']"
anxa13l,"['2-9803977-9804430', '2-9804632-9805375', '2-9807984-9808637', '2-9809065-9809728', '2-9811462-9812702', '2-9814568-9814860', '2-9816366-9816795', '2-9817807-9818812', '2-9821310-9822614', '2-9823192-9823422', '2-9824540-9824941', '2-9824944-9825422', '2-9826094-9826354', '2-9826870-9827356', '2-9827599-9827813', '2-9828516-9828930', '2-9830482-9831702', '2-9834256-9835807', '2-9836666-9836953', '2-9837803-9838729', '2-9838948-9839715']"
si:ch211-252f13.5,"['2-9838948-9839715', '2-9841251-9841784', '2-9843897-9844516', '2-9846587-9846982', '2-9847482-9847753', '2-9847761-9848482', '2-9849073-9850431', '2-9852281-9853202', '2-9853685-9854560', '2-9855852-9856199', '2-9857294-9858270', '2-9859901-9860805', '2-9861214-9861945', '2-9862600-9863083', '2-9865308-9865676', '2-9865920-9866122', '2-9867663-9867862', '2-9868808-9869448', '2-9869844-9870217', '2-9870562-9871508', '2-9871809-9872379', '2-9874047-9874462', '2-9875047-9875413', '2-9875438-9876255', '2-9876312-9877536']"
abi1b,"['2-9897099-9897384', '2-9897647-9897880', '2-9898099-9898386', '2-9899399-9899902', '2-9901372-9901583', '2-9902044-9902479', '2-9904169-9905533', '2-9907098-9907531', '2-9908040-9908777', '2-9909930-9910571', '2-9914526-9916073', '2-9917769-9918786', '2-9925476-9926332', '2-9926633-9927179', '2-9927331-9927915', '2-9931267-9932213', '2-9932615-9933332']"
tsen15,"['2-9926633-9927179', '2-9927331-9927915', '2-9931267-9932213', '2-9932615-9933332', '2-9935478-9935838', '2-9937932-9939495', '2-9941013-9941254', '2-9942650-9943074', '2-9944927-9946625', '2-9951073-9951449', '2-9951733-9952128', '2-9952467-9952929', '2-9953675-9953969', '2-9954548-9955417', '2-9956423-9957154', '2-9958348-9959332', '2-9960431-9960743', '2-9962277-9962560', '2-9963783-9964104']"
